Date,Open,High,Low,Close,Volume,Dividends,Stock Splits,Symbol,Sector,Industry
2011-04-18,21.1647018103167,21.7439467908323,21.0681616884495,21.6993885040283,7997700,0,0,BBY,Consumer Services,Consumer Electronics/Video Chains
2011-04-19,21.6993839757993,22.0335639749057,21.6474007351465,21.9815807342529,5439500,0,0,BBY,Consumer Services,Consumer Electronics/Video Chains
2011-04-20,22.1672328928147,22.4345754384962,22.0632650095259,22.3528881072998,6373200,0,0,BBY,Consumer Services,Consumer Electronics/Video Chains
2011-04-21,22.5905263195872,22.6870664068804,22.2266422729642,22.3677406311035,7220900,0,0,BBY,Consumer Services,Consumer Electronics/Video Chains
2011-04-25,22.2117918842588,22.8652990953126,22.1226781659387,22.427152633667,4887300,0,0,BBY,Consumer Services,Consumer Electronics/Video Chains
2011-04-26,22.5533989636029,22.9469871621341,22.427153344948,22.7984638214111,6200000,0,0,BBY,Consumer Services,Consumer Electronics/Video Chains
2011-04-27,22.7910374419094,22.976692680141,22.6499390642511,22.7984638214111,4906200,0,0,BBY,Consumer Services,Consumer Electronics/Video Chains
2011-04-28,22.81331444591,22.984118336199,22.6499383513259,22.9024295806885,5095600,0,0,BBY,Consumer Services,Consumer Electronics/Video Chains
2011-04-29,22.9469852596573,23.2663124695709,22.7613300368179,23.1846237182617,6626800,0,0,BBY,Consumer Services,Consumer Electronics/Video Chains
2011-05-02,23.3182948951901,23.8009981745145,23.214328427272,23.3554267883301,9005500,0,0,BBY,Consumer Services,Consumer Electronics/Video Chains
2011-05-03,23.2291854484092,23.5113808058874,23.0955134414426,23.3257255554199,5529000,0,0,BBY,Consumer Services,Consumer Electronics/Video Chains
2011-05-04,23.3182989392076,23.3480044588713,23.0212508247562,23.2514629364014,3835500,0,0,BBY,Consumer Services,Consumer Electronics/Video Chains
2011-05-05,23.1103635896426,23.3108701609953,22.8652987433786,22.9544124603271,4821200,0,0,BBY,Consumer Services,Consumer Electronics/Video Chains
2011-05-06,23.2069011657469,23.3108676297096,22.8281643687495,23.0212459564209,8125800,0,0,BBY,Consumer Services,Consumer Electronics/Video Chains
2011-05-09,22.9544166869131,23.0212526951495,22.4568605236186,22.5756797790527,5530000,0,0,BBY,Consumer Services,Consumer Electronics/Video Chains
2011-05-10,22.6722177142401,22.8207410517629,22.5014138222552,22.5608234405518,5193600,0,0,BBY,Consumer Services,Consumer Electronics/Video Chains
2011-05-11,22.605380175222,22.7836090179588,22.4494290525543,22.5979537963867,5175400,0,0,BBY,Consumer Services,Consumer Electronics/Video Chains
2011-05-12,22.5014148678538,23.607921361754,22.4123011444865,23.5336589813232,7300000,0,0,BBY,Consumer Services,Consumer Electronics/Video Chains
2011-05-13,23.6673279155069,24.0015064594798,23.6524751580582,23.9940814971924,8343700,0,0,BBY,Consumer Services,Consumer Electronics/Video Chains
2011-05-16,23.9569493691763,24.0609186764466,23.8158524157632,23.8604106903076,4380700,0,0,BBY,Consumer Services,Consumer Electronics/Video Chains
2011-05-17,23.7638688001917,24.0534904979342,23.5782135751902,23.7341632843018,5982500,0,0,BBY,Consumer Services,Consumer Electronics/Video Chains
2011-05-18,23.7341649669985,23.9421007600966,23.6376248663856,23.9272480010986,3752100,0,0,BBY,Consumer Services,Consumer Electronics/Video Chains
2011-05-19,23.9272491973734,23.9643796802878,23.474249940345,23.6153469085693,4397300,0,0,BBY,Consumer Services,Consumer Electronics/Video Chains
2011-05-20,23.6079199153334,23.6079199153334,23.1771984185121,23.2663135528564,4832300,0,0,BBY,Consumer Services,Consumer Electronics/Video Chains
2011-05-23,23.1103616095299,23.5559329889697,23.0212464837799,23.4074096679688,4133000,0,0,BBY,Consumer Services,Consumer Electronics/Video Chains
2011-05-24,23.4890965438686,23.7490141211328,23.3331468473723,23.5856380462646,4446400,0,0,BBY,Consumer Services,Consumer Electronics/Video Chains
2011-05-25,23.4296854312737,23.466817320752,23.0806541687982,23.1697692871094,5728800,0,0,BBY,Consumer Services,Consumer Electronics/Video Chains
2011-05-26,23.1474928809408,23.5856393133551,22.9321321459005,23.0880832672119,5730000,0,0,BBY,Consumer Services,Consumer Electronics/Video Chains
2011-05-27,23.1623520264346,23.5188098071154,23.0880896346834,23.459400177002,3802800,0,0,BBY,Consumer Services,Consumer Electronics/Video Chains
2011-05-31,23.6153421433148,23.8826860989507,23.4965229222404,23.5856380462646,10358800,0,0,BBY,Consumer Services,Consumer Electronics/Video Chains
2011-06-01,23.5856412549896,23.6599036323734,22.9989700317383,22.9989700317383,5295400,0,0,BBY,Consumer Services,Consumer Electronics/Video Chains
2011-06-02,22.9989713717426,23.3925610033028,22.5533999143532,22.6796455383301,6497900,0,0,BBY,Consumer Services,Consumer Electronics/Video Chains
2011-06-03,22.3677417214778,23.2440331776179,22.2934793495508,22.7464771270752,7610900,0,0,BBY,Consumer Services,Consumer Electronics/Video Chains
2011-06-06,22.7761854116283,22.9247101735404,22.1895141601562,22.1895141601562,6370300,0,0,BBY,Consumer Services,Consumer Electronics/Video Chains
2011-06-07,22.1301034732594,22.1301034732594,21.2760896744727,21.4840240478516,11604800,0,0,BBY,Consumer Services,Consumer Electronics/Video Chains
2011-06-08,21.4023283380214,21.5582794215003,21.0681498730294,21.2909355163574,7558500,0,0,BBY,Consumer Services,Consumer Electronics/Video Chains
