Date,Open,High,Low,Close,Volume,Dividends,Stock Splits,Symbol,Sector,Industry
2011-04-18,24.2514216492568,24.2514216492568,23.8381246268714,24.0412712097168,537400,0,0,AFG,Finance,Property-Casualty Insurers
2011-04-19,24.0622862764871,24.174366692896,23.8731527449661,23.9992408752441,249200,0,0,AFG,Finance,Property-Casualty Insurers
2011-04-20,24.2444161747645,24.3004550412054,24.1673603952265,24.1953811645508,171200,0,0,AFG,Finance,Property-Casualty Insurers
2011-04-21,24.2724485031124,24.3915328211396,24.2094030782131,24.3284873962402,217500,0,0,AFG,Finance,Property-Casualty Insurers
2011-04-25,24.3424938027704,24.3635080502273,24.181378337115,24.2374172210693,273500,0,0,AFG,Finance,Property-Casualty Insurers
2011-04-26,24.2794438656599,24.4475658306239,24.2794438656599,24.4125385284424,266100,0,0,AFG,Finance,Property-Casualty Insurers
2011-04-27,24.4265388691871,24.6506996154785,24.3985207800558,24.6506996154785,394900,0,0,AFG,Finance,Property-Casualty Insurers
2011-04-28,24.6226841626302,25.0780095581945,24.6016672532729,25.0639991760254,422000,0,0,AFG,Finance,Property-Casualty Insurers
2011-04-29,25.0499945850836,25.1410607541327,24.9659349448426,25.0570011138916,237000,0,0,AFG,Finance,Property-Casualty Insurers
2011-05-02,25.1060378258067,25.1270520692372,24.8888808455958,24.8958873748779,193000,0,0,AFG,Finance,Property-Casualty Insurers
2011-05-03,24.8678665890041,25.0640066534728,24.8398458163063,24.8608627319336,402200,0,0,AFG,Finance,Property-Casualty Insurers
2011-05-04,25.0359784033608,25.0920172538302,24.5386192423328,24.6506996154785,310100,0,0,AFG,Finance,Property-Casualty Insurers
2011-05-05,24.4825953574621,24.6226965775863,24.3354902788255,24.4195499420166,339500,0,0,AFG,Finance,Property-Casualty Insurers
2011-05-06,24.6296927580761,24.7838043193911,24.3004553942514,24.4545669555664,323800,0,0,AFG,Finance,Property-Casualty Insurers
2011-05-09,24.3985264765154,24.6296911310092,24.2864434049941,24.5736522674561,260000,0,0,AFG,Finance,Property-Casualty Insurers
2011-05-10,24.6647188175876,24.8118238589153,24.6366980462277,24.7557849884033,275200,0,0,AFG,Finance,Property-Casualty Insurers
2011-05-11,24.7557905271417,24.8748748237528,24.4895984840819,24.5946750640869,241100,0,0,AFG,Finance,Property-Casualty Insurers
2011-05-12,24.5316243491916,24.846851348877,24.3564985351673,24.846851348877,385000,0,0,AFG,Finance,Property-Casualty Insurers
2011-05-13,24.783807546779,24.8608633374708,24.5596467041526,24.6226921081543,338500,0,0,AFG,Finance,Property-Casualty Insurers
2011-05-16,24.5596504211426,24.741780131263,24.4825946187887,24.5596504211426,224400,0,0,AFG,Finance,Property-Casualty Insurers
