Date,Open,High,Low,Close,Volume,Dividends,Stock Splits,Symbol,Sector,Industry
2011-04-18,17.4147183088966,17.4490665598976,17.3002226830117,17.3517456054688,21486100,0,0,T,Public Utilities,Telecommunications Equipment
2011-04-19,17.3517456054688,17.4261680898673,17.2773242129814,17.3517456054688,23756500,0,0,T,Public Utilities,Telecommunications Equipment
2011-04-20,17.2716025691758,17.4605196230603,17.1227586643105,17.2487030029297,31223200,0,0,T,Public Utilities,Telecommunications Equipment
2011-04-21,17.3345759955877,17.603639358549,17.3002266448094,17.5635662078857,25574000,0,0,T,Public Utilities,Telecommunications Equipment
2011-04-25,17.5578409799118,17.592189238121,17.4204468551637,17.489143371582,13254500,0,0,T,Public Utilities,Telecommunications Equipment
2011-04-26,17.563564172077,17.7410314295486,17.5521143898113,17.7124080657959,21000400,0,0,T,Public Utilities,Telecommunications Equipment
2011-04-27,17.7238639584588,18.0330016537842,17.6952405830746,17.9872035980225,28463600,0,0,T,Public Utilities,Telecommunications Equipment
2011-04-28,17.9986493557242,18.2161897989153,17.9127781568833,17.9585762023926,24050700,0,0,T,Public Utilities,Telecommunications Equipment
2011-04-29,17.9642972895241,18.2047372651121,17.7868300264674,17.8154544830322,25540500,0,0,T,Public Utilities,Telecommunications Equipment
2011-05-02,18.0902479647041,18.158944496574,17.8326332404127,17.8669815063477,27573300,0,0,T,Public Utilities,Telecommunications Equipment
2011-05-03,18.0444461060503,18.2848861006937,17.895602195851,18.2390880584717,46242200,0,0,T,Public Utilities,Telecommunications Equipment
2011-05-04,18.1474955342968,18.2677150092481,18.1016974830899,18.1990184783936,26214700,0,0,T,Public Utilities,Telecommunications Equipment
2011-05-05,18.1589435417966,18.273439211442,17.7639357745344,17.8727054595947,31477700,0,0,T,Public Utilities,Telecommunications Equipment
2011-05-06,18.0673417234238,18.1360393218464,17.8211768759507,17.8955993652344,24422300,0,0,T,Public Utilities,Telecommunications Equipment
2011-05-09,17.8612513934048,17.9871957186007,17.7811040119971,17.9471225738525,15376300,0,0,T,Public Utilities,Telecommunications Equipment
2011-05-10,18.0100933849644,18.170387048699,17.9700202420085,18.1417636871338,17096800,0,0,T,Public Utilities,Telecommunications Equipment
2011-05-11,18.1016973071855,18.1703938373724,17.8784308542988,17.9643020629883,20229300,0,0,T,Public Utilities,Telecommunications Equipment
2011-05-12,17.9929206715424,18.1990123788561,17.9356728537429,18.1131401062012,22032800,0,0,T,Public Utilities,Telecommunications Equipment
2011-05-13,18.1016906293769,18.1245891003546,17.8326262249876,17.9814701080322,17715200,0,0,T,Public Utilities,Telecommunications Equipment
2011-05-16,17.9299489391232,17.9700220861915,17.7524816770012,17.7811050415039,32195400,0,0,T,Public Utilities,Telecommunications Equipment
2011-05-17,17.7582066618139,17.9013256689041,17.6895090579696,17.8154544830322,20981000,0,0,T,Public Utilities,Telecommunications Equipment
2011-05-18,17.8383560764947,17.889879015412,17.7009619366857,17.861255645752,17754900,0,0,T,Public Utilities,Telecommunications Equipment
2011-05-19,17.907053446477,18.0100982309851,17.8269060470886,17.9757499694824,14716000,0,0,T,Public Utilities,Telecommunications Equipment
2011-05-20,17.94712538966,18.1875653877842,17.85552930389,17.9299507141113,16843800,0,0,T,Public Utilities,Telecommunications Equipment
